subject_code,course_number,title_name,credits,contact_hours,cross_listed,dual_listed,repeatable,prerequisites,description,typically_offered,source_url
MTEOR,5110,Synoptic Meteorology,3.,"Lecture 1, Laboratory 4.",,,,( MTEOR 3110 and MTEOR 4540 ) OR Graduate Classification,Current weather forecasting and discussion. Applications of atmospheric physics and dynamics in real-time weather situations. Use of UNIDATA computer products.,Fall,https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5160,Hydrologic Modeling and Analysis,3.,"Lecture 2, Laboratory 3.",,,,Graduate Standing or Permission of Instructor,"Study of the basic principles of hydrologic modeling, including rainfall-runoff analysis, lumped and distributed modeling, conceptual and physical models, parameter estimation and sensitivity analysis, input and validation data, uncertainty analysis, and the use of models in surface water hydrology. A range of common models are applied to study hydrologic topics such as flood forecasting and land use change impacts. Previous experience with Matlab or other programming language is needed. Offered odd-numbered years.",Spring,https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5180,Microwave Remote Sensing,3.,Lecture 3.,,,,Graduate Standing or Permission of Instructor,"Microwave remote sensing of Earth's surface and atmosphere using satellite-based or ground-based instruments. Specific examples include remote sensing of atmospheric temperature and water vapor, precipitation, ocean salinity, and soil moisture. Offered even-numbered years.",Spring,https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5350,Radar Applications in Meteorology,3.,Lecture 3.,,,,Graduate Standing or Permission of Instructor,"Fundamentals of radar meteorology with emphasis on applications. Topics presented include theory of radar, engineering principles, Doppler radar, polarimetric radar, and applications to remote sensing of clouds and precipitation.",Spring,https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5400,Tropical Meteorology,3.,Lecture 3.,,,,Graduate Standing or Permission of Instructor,"Weather and climate of the tropical atmosphere. Weekly forecast discussions related to the development of tropical cyclones and teleconnection patterns between the tropics and higher latitudes. Topics covered include easterly waves, tropical cyclogenesis (i.e., hurricanes, typhoons, cyclones), equatorial waves, El Niño-Southern oscillation, Madden-Julian oscillation, and monsoons. Offered odd-numbered years.",Fall,https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5420,Physical Meteorology,3.,Lecture 3.,,,,Graduate Standing or Permission of Instructor,"Basic dynamic equations, moist convection, interaction of convection with large-scale environment, parameterization of convection, and cloud-resolving models. Offered odd-numbered years.",Fall,https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5430X,Dynamic Meteorology I,3.,Lecture 3.,,,,Graduate Standing or Permission of Instructor,"Conservation laws, governing equations, circulation and vorticity. Development of quasi-geostrophic theory.",Fall,https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5520,Physics Of Climate,3.,Lecture 3.,,,,Graduate Standing or Permission of Instructor,"Developing and working with climate models based on fundamental physical principles that govern the climate systems of the Earth and other planets. Emphasis on coupled, nonlinear-system interactions of physical processes such as circulation dynamics, radiative transfer, and cloud/precipitation physics, starting with fairly simple 0- and 1-dimensional analytical and numerical models based on energy, mass, and momentum conservation. Observational study of seasonally evolving weather patterns that form climates around the world. An understanding of atmospheric physics comparable to MTEOR 3010 is advantageous. Offered even-numbered years.",Spring,https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5540,Dynamic Meteorology II,3.,Lecture 3.,,,,Graduate Standing or Permission of Instructor,"Planetary boundary layer, linear perturbation theory, atmospheric wave motions, baroclinic and convective instability, mesoscale circulations.",Spring,https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5550X,Atmospheric Boundary Layers,3.,Lecture 3.,,,,Graduate Standing or Permission of Instructor,"An introduction to the atmospheric boundary layer, with emphasis on applications to weather and climate prediction. Topics include surface energy balance, mesoscale secondary circulations, boundary layer clouds, low-level jets, density currents, shear-layer vortices, and turbulence. Observational and modeling approaches will be explored with a variety of operational datasets and case studies. The Python programming language will be used to gain quantitative skills related to forecasting and analysis of boundary layer phenomena. Offered odd-numbered years. Graduation Restriction: Students may count credit in only one of AGRON/ MTEOR 5550X or AGRON/ MTEOR 6050 toward graduation.",,https://catalog.iastate.edu/azcourses/mteor/
